date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:01:17	1233/1233	---M--	200	added ('OK')	text/plain	etag:%22273027a-4d1-48d5127890080%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/badprognames	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/badprognames	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:17	1714/1714	---M--	200	added ('OK')	text/plain	etag:%2227302d2-6b2-48d5127890080%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/badlines	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/badlines	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:18	1259/1259	---M--	200	added ('OK')	text/plain	etag:%2227302cf-4eb-48d5127890080%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/badinc	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/badinc	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:18	1262/1262	---M--	200	added ('OK')	text/plain	etag:%222730280-4ee-48d51279842c0%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/baddrug	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/baddrug	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:18	2186/2186	---M--	200	added ('OK')	text/plain	etag:%22273026f-88a-48d51279842c0%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/badchars	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/badchars	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:18	1216/1216	---M--	200	added ('OK')	text/plain	etag:%2227302e2-4c0-48d51279842c0%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/antigrep	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/antigrep	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:19	2710/2710	---M--	200	added ('OK')	text/plain	etag:%2227302d0-a96-48d5127e48e00%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/a4ps2pdf	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/a4ps2pdf	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:19	11736/11736	---M--	200	added ('OK')	text/plain	etag:%2227302a3-2dd8-48d5127b6c740%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/a4ps	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/a4ps	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:19	5376/5376	---M--	200	added ('OK')	text/plain	etag:%22273027f-1500-48d5127b6c740%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/a4lsps	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/a4lsps	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:19	2009/2009	---M--	200	added ('OK')	text/plain	etag:%2227302ee-7d9-48d5124e99d80%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/pathscr	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/pathscr	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:20	34038/34038	---M--	200	added ('OK')	text/html	etag:%2227301df-84f6-518add942dd40%22	http://www.datasavantconsulting.com/roland/Spectre/updates.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/updates.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:20	1680/1680	---M--	200	added ('OK')	text/html	etag:%22273020f-690-5183674986bc0%22	http://www.datasavantconsulting.com/roland/Spectre/conditions.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/conditions.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:22	201775/201775	---M--	200	added ('OK')	text/html	etag:%222730211-3142f-517574c2a7dc0%22	http://www.datasavantconsulting.com/roland/Spectre/maclist.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/maclist.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:23	11991/11991	---M--	200	added ('OK')	text/html	etag:%2227301e2-2ed7-517574cc31440%22	http://www.datasavantconsulting.com/roland/Spectre/sasscr.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/sasscr.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:23	970/970	---M--	404	error ('Not%20Found')	text/html	etag:%22264c95b-3ca-46e48f6228240%22	http://www.datasavantconsulting.com/roland/Spectre/index_ae.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/index_ae.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:24	22177/22177	---M--	200	added ('OK')	text/html	etag:%222730024-56a1-4bc1799f3bd00%22	http://www.datasavantconsulting.com/roland/Spectre/tuplets.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/tuplets.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:24	11662/11662	---M--	200	added ('OK')	text/html	etag:%2227301fa-2d8e-4adde133dba00%22	http://www.datasavantconsulting.com/roland/Spectre/yilike.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/yilike.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:24	9930/9930	---M--	200	added ('OK')	text/html	etag:%2227301e5-26ca-4ad81d4d5a400%22	http://www.datasavantconsulting.com/roland/Spectre/terms.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/terms.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:25	115513/115513	---M--	200	added ('OK')	text/html	etag:%222730021-1c339-4a5ad233d7c80%22	http://www.datasavantconsulting.com/roland/Spectre/scrlist.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scrlist.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:26	103041/103041	---M--	200	added ('OK')	text/html	etag:%222730233-19281-4a0f9712e4040%22	http://www.datasavantconsulting.com/roland/Spectre/unixcom.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unixcom.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:28	22136/22136	---M--	200	added ('OK')	text/html	etag:%222730022-5678-4a01c203957c0%22	http://www.datasavantconsulting.com/roland/Spectre/scrutil.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scrutil.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:29	16864/16864	---M--	200	added ('OK')	text/html	etag:%222730020-41e0-4a01c2057dc40%22	http://www.datasavantconsulting.com/roland/Spectre/scrprod.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scrprod.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:29	6315/6315	---M--	200	added ('OK')	text/html	etag:%22273002a-18ab-4a19816e43c80%22	http://www.datasavantconsulting.com/roland/Spectre/download2.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/download2.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:29	970/970	---M--	404	error ('Not%20Found')	text/html	etag:%22264c95b-3ca-46e48f6228240%22	http://www.datasavantconsulting.com/roland/Spectre/unitest1.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unitest1.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:30	83281/83281	---M--	200	added ('OK')	text/html	etag:%222730223-14551-48d5157dfe140%22	http://www.datasavantconsulting.com/roland/Spectre/bashscr.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/bashscr.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:32	970/970	---M--	404	error ('Not%20Found')	text/html	etag:%22264c95b-3ca-46e48f6228240%22	http://www.datasavantconsulting.com/roland/Spectre/testxxx.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/testxxx.226.delayed	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:32	970/970	---M--	404	error ('Not%20Found')	text/html	etag:%22264c95b-3ca-46e48f6228240%22	http://www.datasavantconsulting.com/roland/Spectre/unitest2.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unitest2.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:32	5473/5473	---M--	200	added ('OK')	text/html	etag:%222730232-1561-48d5156aeb440%22	http://www.datasavantconsulting.com/roland/Spectre/nextrel.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/nextrel.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:32	42941/42941	---M--	200	added ('OK')	text/html	etag:%222730230-a7bd-48d5157939600%22	http://www.datasavantconsulting.com/roland/Spectre/clinvalid.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinvalid.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:34	10751/10751	---M--	200	added ('OK')	text/html	etag:%22273022f-29ff-48d5156161dc0%22	http://www.datasavantconsulting.com/roland/Spectre/triptest.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/triptest.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:34	8094/8094	---M--	200	added ('OK')	text/html	etag:%2227301e6-1f9e-48d515521f9c0%22	http://www.datasavantconsulting.com/roland/Spectre/validplan.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/validplan.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:34	4071/4071	---M--	200	added ('OK')	text/html	etag:%22273021e-fe7-48d51565326c0%22	http://www.datasavantconsulting.com/roland/Spectre/release.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/release.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:34	11735/11735	---M--	200	added ('OK')	text/html	etag:%2227301f8-2dd7-48d515728c640%22	http://www.datasavantconsulting.com/roland/Spectre/infra.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/infra.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:34	6568/6568	---M--	200	added ('OK')	text/html	etag:%222730222-19a8-48d51578453c0%22	http://www.datasavantconsulting.com/roland/Spectre/cdiscrep.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/cdiscrep.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:35	9278/9278	---M--	200	added ('OK')	text/html	etag:%222730221-243e-48d5157dfe140%22	http://www.datasavantconsulting.com/roland/Spectre/alloc.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/alloc.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:36	5826/5826	---M--	200	added ('OK')	text/html	etag:%2227301ee-16c2-48d5156cd38c0%22	http://www.datasavantconsulting.com/roland/Spectre/macdep.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/macdep.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:36	2490/2490	---M--	200	added ('OK')	text/html	etag:%2227301e3-9ba-48d5156dc7b00%22	http://www.datasavantconsulting.com/roland/Spectre/linux.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/linux.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:36	43694/43694	---M--	200	added ('OK')	text/html	etag:%222730210-aaae-48d5157568d00%22	http://www.datasavantconsulting.com/roland/Spectre/gawk.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/gawk.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:38	12850/12850	---M--	200	added ('OK')	text/html	etag:%2227301ef-3232-51e121a988100%22	http://www.datasavantconsulting.com/roland/Spectre/validres.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/validres.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:38	6737/6737	---M--	200	added ('OK')	text/html	etag:%2227301f3-1a51-48d5155f79940%22	http://www.datasavantconsulting.com/roland/Spectre/unispec.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unispec.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:38	5398/5398	---M--	200	added ('OK')	text/html	etag:%222730220-1516-48d515671ab40%22	http://www.datasavantconsulting.com/roland/Spectre/scrdep.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scrdep.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:38	6263/6263	---M--	200	added ('OK')	text/html	etag:%22273022c-1877-48d51569f7200%22	http://www.datasavantconsulting.com/roland/Spectre/npctspec.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/npctspec.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:39	45727/45727	---M--	200	added ('OK')	text/html	etag:%222730228-b29f-48d5156ebbd40%22	http://www.datasavantconsulting.com/roland/Spectre/lowlevtest.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/lowlevtest.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
20:01:40	970/970	---M--	404	error ('Not%20Found')	text/html	etag:%22264c95b-3ca-46e48f6228240%22	http://www.datasavantconsulting.com/roland/Spectre/utilmacros/mymacro1.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/utilmacros/mymacro1.sas	(from http://www.datasavantconsulting.com/roland/Spectre/maclist2.html)
20:01:46	27929/27929	---M--	200	added ('OK')	application/zip	etag:%222730058-6d19-4a2c183e42f00%22	http://www.datasavantconsulting.com/roland/Spectre/sysmacros.zip	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/sysmacros.zip	(from http://www.datasavantconsulting.com/roland/Spectre/download.html)
20:02:02	133856/133856	---M--	200	added ('OK')	application/zip	etag:%222730059-20ae0-517eafe130a00%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros.zip	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros.zip	(from http://www.datasavantconsulting.com/roland/Spectre/download.html)
20:02:02	10268/10268	---M--	200	added ('OK')	text/html	etag:%2226701ed-281c-51e038a71c400%22	http://www.datasavantconsulting.com/roland/document.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/document.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:03	43317/43317	---M--	200	added ('OK')	text/html	etag:%22267024b-a935-4a3dfd7b76ec0%22	http://www.datasavantconsulting.com/roland/macrotips.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/macrotips.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:03	33063/33063	---M--	200	added ('OK')	text/html	etag:%222670044-8127-52c592eb6d9c0%22	http://www.datasavantconsulting.com/roland/speedtips.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/speedtips.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:05	13802/13802	---M--	200	added ('OK')	text/html	etag:%22267021b-35ea-51881739bee40%22	http://www.datasavantconsulting.com/roland/goodsas.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/goodsas.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:05	15907/15907	---M--	200	added ('OK')	text/html	etag:%222c1c034-3e23-4bea384a20540%22	http://www.datasavantconsulting.com/roland/bad_style.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/bad_style.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:06	23461/23461	---M--	200	added ('OK')	text/html	etag:%222c1c039-5ba5-4bc103eaf0a00%22	http://www.datasavantconsulting.com/roland/sas_macro_design.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/sas_macro_design.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:06	8069/8069	---M--	200	added ('OK')	text/html	etag:%222c1c035-1f85-50043ccd6eec0%22	http://www.datasavantconsulting.com/roland/macro_visioning.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/macro_visioning.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:07	3875/3875	---M--	200	added ('OK')	text/html	etag:%22267024c-f23-439c0db530dc0%22	http://www.datasavantconsulting.com/roland/macvers.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/macvers.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:08	126593/126593	---M--	200	added ('OK')	text/html	etag:%22267005d-1ee81-52bb61829fb40%22	http://www.datasavantconsulting.com/roland/metasdtm.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/metasdtm.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:09	111758/111758	---M--	200	added ('OK')	text/html	etag:%22267005b-1b48e-523cdd36da780%22	http://www.datasavantconsulting.com/roland/anonytips.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/anonytips.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:11	20220/20220	---M--	200	added ('OK')	text/html	etag:%222c1c036-4efc-52a5543955480%22	http://www.datasavantconsulting.com/roland/MPConnect.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/MPConnect.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:12	29478/29478	---M--	200	added ('OK')	text/html	etag:%222670050-7326-52a5543b3d900%22	http://www.datasavantconsulting.com/roland/sharerem.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/sharerem.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:13	98017/98017	---M--	200	added ('OK')	text/html	etag:%22267004d-17ee1-52a5543861240%22	http://www.datasavantconsulting.com/roland/managemp.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/managemp.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:15	12449/12449	---M--	200	added ('OK')	text/html	etag:%222670052-30a1-5195c7f7ae780%22	http://www.datasavantconsulting.com/roland/rsubmitter.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/rsubmitter.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:16	75377/75377	---M--	200	added ('OK')	text/html	etag:%222670042-12671-52dc342f86140%22	http://www.datasavantconsulting.com/roland/lstattrib.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/lstattrib.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:17	13025/13025	---M--	200	added ('OK')	text/html	etag:%2226711f1-32e1-4f9207770e640%22	http://www.datasavantconsulting.com/roland/free_lunch.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/free_lunch.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:18	1798/1798	---M--	200	added ('OK')	text/html	etag:%222c1c03a-706-4f92077802880%22	http://www.datasavantconsulting.com/roland/compress_pooled.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/compress_pooled.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:19	33854/33854	---M--	200	added ('OK')	text/html	etag:%222670027-843e-4f35405ec0940%22	http://www.datasavantconsulting.com/roland/epochsdtm.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/epochsdtm.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:19	4469/4469	---M--	200	added ('OK')	text/html	etag:%22267028d-1175-439ea5fc948c0%22	http://www.datasavantconsulting.com/roland/progplan.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/progplan.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:20	9387/9387	---M--	200	added ('OK')	text/html	etag:%222c1c156-24ab-4bc103e908580%22	http://www.datasavantconsulting.com/roland/bootstrap.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/bootstrap.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:20	14895/14895	---M--	200	added ('OK')	text/html	etag:%22267023e-3a2f-439a130dab4c0%22	http://www.datasavantconsulting.com/roland/locf.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/locf.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:21	3987/3987	---M--	200	added ('OK')	text/html	etag:%2226701ee-f93-43a0892547300%22	http://www.datasavantconsulting.com/roland/dosemerge.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/dosemerge.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:21	4974/4974	---M--	200	added ('OK')	text/html	etag:%2226702d9-136e-439c598b23900%22	http://www.datasavantconsulting.com/roland/t2event.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/t2event.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:21	12904/12904	---M--	200	added ('OK')	text/html	etag:%222670395-3268-442bac8611b00%22	http://www.datasavantconsulting.com/roland/validated.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/validated.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:22	8986/8986	---M--	200	added ('OK')	text/html	etag:%2226702d4-231a-4582cf7521680%22	http://www.datasavantconsulting.com/roland/supercharge.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/supercharge.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:22	3494/3494	---M--	200	added ('OK')	text/html	etag:%222c1c048-da6-4bc103e814340%22	http://www.datasavantconsulting.com/roland/solidlines.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/solidlines.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:22	4703/4703	---M--	200	added ('OK')	text/html	etag:%22267022b-125f-43b9285ce5ac0%22	http://www.datasavantconsulting.com/roland/intext.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/intext.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:23	19072/19072	---M--	200	added ('OK')	text/html	etag:%222670278-4a80-51e038b199cc0%22	http://www.datasavantconsulting.com/roland/odstab.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/odstab.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:23	19571/19571	---M--	200	added ('OK')	text/html	etag:%2226702b7-4c73-448a78db48940%22	http://www.datasavantconsulting.com/roland/sas_colors.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/sas_colors.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:24	10684/10684	---M--	200	added ('OK')	text/html	etag:%2226701ff-29bc-51e038abe0f40%22	http://www.datasavantconsulting.com/roland/fancyprint.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/fancyprint.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:25	10206/10206	---M--	200	added ('OK')	text/html	etag:%2226701b8-27de-44eb0431c9580%22	http://www.datasavantconsulting.com/roland/colwdthods.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/colwdthods.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:25	6016/6016	---M--	200	added ('OK')	text/html	etag:%222670277-1780-51e038a9f8ac0%22	http://www.datasavantconsulting.com/roland/odsnull.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/odsnull.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:25	3563/3563	---M--	200	added ('OK')	text/html	etag:%2226702ba-deb-446ac58254780%22	http://www.datasavantconsulting.com/roland/sasfonts.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/sasfonts.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:26	17571/17571	---M--	200	added ('OK')	text/html	etag:%222670039-44a3-4f30b8e64c080%22	http://www.datasavantconsulting.com/roland/odspdf.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/odspdf.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:27	18212/18212	---M--	200	added ('OK')	text/html	etag:%22267001a-4724-4da734cc648c0%22	http://www.datasavantconsulting.com/roland/warndset.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/warndset.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:28	27155/27155	---M--	200	added ('OK')	text/html	etag:%222670075-6a13-4c79b37bf8800%22	http://www.datasavantconsulting.com/roland/pdf_bkmrk.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/pdf_bkmrk.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:29	24481/24481	---M--	200	added ('OK')	text/html	etag:%2226700c3-5fa1-51d8fc3428a40%22	http://www.datasavantconsulting.com/roland/SQL_shorter.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/SQL_shorter.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:30	10900/10900	---M--	200	added ('OK')	text/html	etag:%222c1c032-2a94-4bc103dbae600%22	http://www.datasavantconsulting.com/roland/sql_use.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/sql_use.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:30	8677/8677	---M--	200	added ('OK')	text/html	etag:%222c1c029-21e5-5141003c7a0c0%22	http://www.datasavantconsulting.com/roland/sql_excl.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/sql_excl.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:31	11527/11527	---M--	200	added ('OK')	text/html	etag:%22267000b-2d07-4f8bf35ce5800%22	http://www.datasavantconsulting.com/roland/select_count.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/select_count.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:31	9744/9744	---M--	200	added ('OK')	text/html	etag:%2226700d9-2610-4cfa6a181c600%22	http://www.datasavantconsulting.com/roland/sql_varnames.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/sql_varnames.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:31	9018/9018	---M--	200	added ('OK')	text/html	etag:%22267004a-233a-4f8864b829dc0%22	http://www.datasavantconsulting.com/roland/natjoin.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/natjoin.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:32	22316/22316	---M--	200	added ('OK')	text/html	etag:%222670054-572c-500f1cf06c900%22	http://www.datasavantconsulting.com/roland/dslabel.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/dslabel.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
20:02:33	19357/19357	---M--	200	added ('OK')	text/html	etag:%222670049-4b9d-51869718927c0%22	http://www.datasavantconsulting.com/roland/hashobj.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/hashobj.html	(from http://www.datasavantconsulting.com/roland/sastips.html)
